,UnitID,name,type,Bus name,x,y,capacity,Technology,Cost,Start Year,Retired Year,Status
1044,new_solar_67808,solar_67808,solar,way/635829123-400,0.4204,52.7398,1.2,solar,,2016.0,,operating
1045,new_solar_67809,solar_67809,solar,way/163036722-275,-2.213,53.5902,5.0,solar,,,,pre-construction
1046,new_solar_67810,solar_67810,solar,way/163036722-275,-2.213,53.5902,4.0,solar,,,,construction
1047,new_solar_67811,solar_67811,solar,way/25422135-220,0.9938,51.9104,11.9,solar,,2016.0,,operating
1048,new_solar_67812,solar_67812,solar,way/95279334-400,-1.8167,51.613,5.0,solar,,2017.0,,operating
1049,new_solar_67813,solar_67813,solar,relation/13110367-400,-4.9484,51.6423,8.0,solar,,2015.0,,operating
1050,new_solar_67814,solar_67814,solar,way/90099036-400,-1.8644,50.8032,4.0,solar,,2015.0,,operating
1051,new_solar_67815,solar_67815,solar,way/34205588-400,-2.9434,50.8859,3.0,solar,,2016.0,,operating
1052,new_solar_67816,solar_67816,solar,way/32075668-275,-3.4042,55.9372,1.2,solar,,,,pre-construction
1053,new_solar_67817,solar_67817,solar,relation/9409219-400,-1.302,50.735,3.2,solar,,2013.0,,operating
1054,new_solar_67818,solar_67818,solar,way/576238223-400,1.4737,52.3522,12.3,solar,,2013.0,,operating
1055,new_solar_67819,solar_67819,solar,way/88389243-400,-0.8501,51.2055,4.3,solar,,2015.0,,operating
1056,new_solar_67820,solar_67820,solar,way/677845115-400,-4.099,50.3778,13.0,solar,,,,pre-construction
1057,new_solar_67821,solar_67821,solar,way/88287125-400,-0.5253,52.3027,16.0,solar,,2014.0,,operating
1058,new_solar_67822,solar_67822,solar,way/88287125-400,-0.5196,52.3021,3.5,solar,,2014.0,,operating
1059,new_solar_67823,solar_67823,solar,way/88287125-400,-0.5286,52.3041,19.5,solar,,2015.0,,operating
1060,new_solar_67824,solar_67824,solar,way/45087479-275,-2.5157,51.3484,5.0,solar,,2015.0,,operating
1061,new_solar_67825,solar_67825,solar,way/95279334-400,-1.8876,51.6276,1.0,solar,,2014.0,,operating
1062,new_solar_67826,solar_67826,solar,way/92331023-275,-1.3425,53.2373,5.0,solar,,2016.0,,operating
1063,new_solar_67827,solar_67827,solar,relation/7880111-275,-0.5431,51.3952,1.3,solar,,2022.0,,operating
1064,new_solar_67828,solar_67828,solar,way/23059230-400,-1.2965,52.0422,3.2,solar,,,,pre-construction
1065,new_solar_67829,solar_67829,solar,way/100009331-400,-4.4863,50.9235,5.0,solar,,2012.0,,operating
1066,new_solar_67830,solar_67830,solar,way/77065229-400,0.2349,52.0605,2.8,solar,,,,pre-construction
1067,new_solar_67831,solar_67831,solar,way/91082448-400,-0.067,50.9985,5.0,solar,,2016.0,,operating
1068,new_solar_67832,solar_67832,solar,way/34205588-400,-2.6027,50.9945,5.0,solar,,2013.0,,operating
1069,new_solar_67833,solar_67833,solar,way/25422135-220,1.0873,51.8219,13.0,solar,,2015.0,,operating
1070,new_solar_67834,solar_67834,solar,way/25935453-400,0.2211,52.3181,5.0,solar,,2012.0,,operating
1071,new_solar_67835,solar_67835,solar,way/25935453-400,0.2177,52.3152,6.3,solar,,2013.0,,operating
1072,new_solar_67836,solar_67836,solar,way/25935453-400,0.2238,52.3154,9.6,solar,,,,pre-construction
1073,new_solar_67837,solar_67837,solar,way/90099036-400,-1.7502,50.7555,18.0,solar,,2015.0,,operating
1074,new_solar_67838,solar_67838,solar,way/91082448-400,-0.3658,51.0366,1.1,solar,,2015.0,,operating
1075,new_solar_67839,solar_67839,solar,way/89453364-400,-0.6326,51.8718,6.2,solar,,2015.0,,operating
1076,new_solar_67840,solar_67840,solar,relation/9572254-400,-5.0815,50.3045,2.9,solar,,2011.0,,operating
1077,new_solar_67841,solar_67841,solar,way/23164132-400,-2.881,53.1942,1.0,solar,,,,pre-construction
1078,new_solar_67842,solar_67842,solar,relation/9572254-400,-4.7776,50.4408,1.4,solar,,2014.0,,operating
1079,new_solar_67843,solar_67843,solar,way/89038614-400,-0.4847,52.1657,5.5,solar,,,,pre-construction
1080,new_solar_67844,solar_67844,solar,way/89038614-400,-0.4844,52.1767,7.5,solar,,2016.0,,operating
1081,new_solar_67845,solar_67845,solar,way/103915328-275,-2.3472,51.0567,5.0,solar,,2017.0,,operating
1082,new_solar_67846,solar_67846,solar,relation/7879831-275,-4.038,51.7708,13.5,solar,,2014.0,,operating
1083,new_solar_67847,solar_67847,solar,relation/7650368-400,-0.4818,51.9874,10.0,solar,,2016.0,,operating
1084,new_solar_67848,solar_67848,solar,GB46-220,0.7758,52.745,7.9,solar,,2013.0,,operating
1085,new_solar_67849,solar_67849,solar,GB68-275,-3.0894,51.5617,2.0,solar,,2015.0,,operating
1086,new_solar_67850,solar_67850,solar,way/100009331-400,-4.1408,51.0039,4.7,solar,,2013.0,,operating
1087,new_solar_67851,solar_67851,solar,way/96107758-275,-1.8925,52.1197,3.7,solar,,,,shelved
1088,new_solar_67852,solar_67852,solar,GB64-220,1.3213,51.9683,2.5,solar,,,,pre-construction
1089,new_solar_67853,solar_67853,solar,relation/7894975-275,-2.8259,53.7511,1.3,solar,,2019.0,,operating
1090,new_solar_67854,solar_67854,solar,relation/7894975-275,-2.8319,53.7497,3.2,solar,,2019.0,,operating
1091,new_solar_67855,solar_67855,solar,way/115887437-275,-1.4019,53.4039,1.1,solar,,,,pre-construction
1092,new_solar_67856,solar_67856,solar,GB27-400,-2.3974,53.7497,2.0,solar,,,,pre-construction
1093,new_solar_67857,solar_67857,solar,GB29-275,-2.154,53.7507,10.0,solar,,,,pre-construction
1094,new_solar_67858,solar_67858,solar,relation/7894483-400,-2.2596,53.9275,5.0,solar,,2016.0,,operating
1095,new_solar_67859,solar_67859,solar,way/241491759-275,-2.3361,56.9184,9.2,solar,,,,pre-construction
1096,new_solar_67860,solar_67860,solar,way/48876730-275,-3.0371,51.1124,5.0,solar,,2013.0,,operating
1097,new_solar_67861,solar_67861,solar,relation/7879831-275,-4.013,51.637,4.0,solar,,2017.0,,operating
1098,new_solar_67862,solar_67862,solar,way/103915328-275,-2.0097,51.1935,18.0,solar,,,,pre-construction
1099,new_solar_67863,solar_67863,solar,way/45087479-275,-2.4201,51.5123,18.8,solar,,,,pre-construction
1100,new_solar_67864,solar_67864,solar,way/101365758-275,-3.4186,51.5671,6.0,solar,,,,pre-construction
1101,new_solar_67865,solar_67865,solar,way/186747788-275,-1.3156,54.1698,5.0,solar,,2015.0,,operating
1102,new_solar_67866,solar_67866,solar,way/635829123-220,0.1313,52.5963,10.0,solar,,,,shelved
1103,new_solar_67867,solar_67867,solar,way/100009331-400,-4.1253,51.0534,4.5,solar,,2016.0,,operating
1104,new_solar_67868,solar_67868,solar,way/88287125-400,-0.5611,52.4056,5.0,solar,,2012.0,,operating
1105,new_solar_67869,solar_67869,solar,way/472164401-400,-0.95,52.903,8.0,solar,,2016.0,,operating
1106,new_solar_67870,solar_67870,solar,way/127184694-400,-2.5962,52.9994,14.0,solar,,2015.0,,operating
1107,new_solar_67871,solar_67871,solar,way/95279334-400,-1.8036,51.5353,4.8,solar,,2016.0,,operating
1108,new_solar_67872,solar_67872,solar,way/4746208-400,-0.2458,51.7742,2.0,solar,,,,construction
1109,new_solar_67873,solar_67873,solar,way/4715504-400,-1.2487,50.8711,1.0,solar,,,,construction
1110,new_solar_67874,solar_67874,solar,way/127184694-400,-2.7301,52.6327,12.3,solar,,2015.0,,operating
1111,new_solar_67875,solar_67875,solar,way/127184694-400,-2.7298,52.6569,10.2,solar,,2015.0,,operating
1112,new_solar_67876,solar_67876,solar,way/1087785232-400,-2.8246,51.3501,7.1,solar,,2015.0,,operating
1113,new_solar_67877,solar_67877,solar,way/95279334-400,-1.9758,51.6357,8.0,solar,,,,pre-construction
1114,new_solar_67878,solar_67878,solar,way/26678829-400,-3.3934,50.6582,8.0,solar,,2015.0,,operating
1115,new_solar_67879,solar_67879,solar,way/91082448-400,-0.2195,50.9773,15.3,solar,,,,shelved
1116,new_solar_67880,solar_67880,solar,way/26938722-400,-3.7664,50.386,8.0,solar,,2015.0,,operating
1117,new_solar_67881,solar_67881,solar,relation/7894975-275,-2.8762,53.7664,5.0,solar,,2016.0,,operating
1118,new_solar_67882,solar_67882,solar,way/49499923-400,-1.6221,52.5848,5.0,solar,,,,pre-construction
1119,new_solar_67883,solar_67883,solar,way/95338682-400,-3.1076,52.7406,1.1,solar,,,,pre-construction
1120,new_solar_67884,solar_67884,solar,way/95374266-275,-3.3228,56.3462,10.0,solar,,,,shelved
1121,new_solar_67885,solar_67885,solar,way/55284068-275,-1.5438,52.4743,16.5,solar,,,,pre-construction
1122,new_solar_67886,solar_67886,solar,way/101365758-275,-3.5305,51.4796,3.4,solar,,2017.0,,operating
1123,new_solar_67887,solar_67887,solar,way/472164401-400,-1.05,52.918,4.9,solar,,2015.0,,operating
1124,new_solar_67888,solar_67888,solar,way/87204522-400,-1.5977,52.7585,2.5,solar,,2015.0,,operating
1125,new_solar_67889,solar_67889,solar,way/49499923-400,-1.6995,52.5435,3.0,solar,,,,pre-construction
1126,new_solar_67890,solar_67890,solar,way/33917128-275,-0.4498,53.7702,5.0,solar,,2022.0,,operating
1127,new_solar_67891,solar_67891,solar,GB57-400,-2.2451,52.6347,16.0,solar,,,,pre-construction
1128,new_solar_67892,solar_67892,solar,way/123037622-275,-3.6187,51.5227,15.0,solar,,2015.0,,operating
1129,new_solar_67893,solar_67893,solar,way/123037622-275,-3.6127,51.5332,1.0,solar,,,,shelved
1130,new_solar_67894,solar_67894,solar,way/884174267-400,-2.8787,51.6011,8.5,solar,,2017.0,,operating
1131,new_solar_67895,solar_67895,solar,way/884174267-400,-2.8787,51.6011,8.5,solar,,,,pre-construction
1132,new_solar_67896,solar_67896,solar,way/101365758-275,-3.5174,51.4979,2.2,solar,,2016.0,,operating
1133,new_solar_67897,solar_67897,solar,way/92460913-400,-2.2299,51.8955,16.0,solar,,,,pre-construction
1134,new_solar_67898,solar_67898,solar,way/568527671,-3.1797,57.4921,4.0,solar,,,,pre-construction
1135,new_solar_67899,solar_67899,solar,way/111528318-275,-2.8796,56.6289,6.5,solar,,,,pre-construction
1136,new_solar_67900,solar_67900,solar,relation/7650368-400,-0.612,52.0672,1.0,solar,,2018.0,,operating
1137,new_solar_67901,solar_67901,solar,way/23229136-275,0.2827,51.5587,2.6,solar,,2016.0,,operating
1138,new_solar_67902,solar_67902,solar,way/26678829-400,-3.4048,50.7599,12.5,solar,,2014.0,,operating
1139,new_solar_67903,solar_67903,solar,way/25422135-400,1.1205,52.328,1.5,solar,,,,pre-construction
1140,new_solar_67904,solar_67904,solar,way/1087785232-400,-2.5784,51.2091,5.4,solar,,2014.0,,operating
1141,new_solar_67905,solar_67905,solar,way/103915328-400,-2.0947,51.3626,1.8,solar,,2012.0,,operating
1142,new_solar_67906,solar_67906,solar,way/677845115-400,-3.9763,50.3332,7.3,solar,,2020.0,,operating
1143,new_solar_67907,solar_67907,solar,way/100009331-400,-4.5451,50.7956,1.8,solar,,2014.0,,operating
1144,new_solar_67908,solar_67908,solar,relation/7872518-400,0.6011,51.8408,5.0,solar,,2016.0,,operating
1145,new_solar_67909,solar_67909,solar,way/90547685-275,-1.2074,53.2558,5.0,solar,,2016.0,,operating
1146,new_solar_67910,solar_67910,solar,way/90547685-275,-1.2074,53.2558,5.0,solar,,,,pre-construction
1147,new_solar_67911,solar_67911,solar,way/100009331-400,-4.4014,50.7904,6.7,solar,,2013.0,,operating
1148,new_solar_67912,solar_67912,solar,way/100009331-400,-4.0951,50.8423,1.3,solar,,2013.0,,operating
1149,new_solar_67913,solar_67913,solar,GB34-400,-1.1765,53.5812,2.5,solar,,,,pre-construction
1150,new_solar_67914,solar_67914,solar,way/142185552-275,-6.1985,54.6707,4.8,solar,,2016.0,,operating
1151,new_solar_67915,solar_67915,solar,way/90099036-400,-1.8404,50.9069,5.0,solar,,2015.0,,operating
1152,new_solar_67916,solar_67916,solar,way/81098733-275,-2.9703,53.6477,1.0,solar,,,,pre-construction
1153,new_solar_67917,solar_67917,solar,way/102549055-400,0.1377,51.508,1.5,solar,,2011.0,,operating
1154,new_solar_67918,solar_67918,solar,way/32227788-400,1.5595,52.5203,2.5,solar,,,,pre-construction
1155,new_solar_67919,solar_67919,solar,way/49922626-400,-2.3243,50.7,5.0,solar,,2013.0,,operating
1156,new_solar_67920,solar_67920,solar,way/92331023-275,-1.2991,53.1073,4.7,solar,,2016.0,,operating
1157,new_solar_67921,solar_67921,solar,way/90534270-400,-1.369,52.6637,6.0,solar,,2017.0,,operating
1158,new_solar_67922,solar_67922,solar,way/33917128-400,-0.3888,53.775,9.7,solar,,,,cancelled
1159,new_solar_67923,solar_67923,solar,way/89038614-400,-0.0797,52.1285,16.5,solar,,2015.0,,operating
1160,new_solar_67924,solar_67924,solar,way/95279334-400,-1.9132,51.7241,12.5,solar,,2014.0,,operating
1161,new_solar_67925,solar_67925,solar,relation/13110367-400,-4.6206,52.0918,6.4,solar,,2015.0,,operating
1162,new_solar_67926,solar_67926,solar,way/536905500-400,-3.0542,53.2196,1.6,solar,,2021.0,,operating
1163,new_solar_67927,solar_67927,solar,relation/13110367-400,-4.9284,51.8236,5.9,solar,,2015.0,,operating
1164,new_solar_67928,solar_67928,solar,way/49922626-400,-2.5687,50.7581,11.8,solar,,,,cancelled
1165,new_solar_67929,solar_67929,solar,way/28691559-400,0.1768,50.858,4.0,solar,,,,pre-construction
1166,new_solar_67930,solar_67930,solar,relation/13110367-400,-5.0074,51.8099,6.1,solar,,2015.0,,operating
1167,new_solar_67931,solar_67931,solar,way/118821349-275,-2.3638,57.1183,13.0,solar,,,,pre-construction
1168,new_solar_67932,solar_67932,solar,way/119616836-400,-3.128,50.9261,7.5,solar,,2014.0,,operating
1169,new_solar_67933,solar_67933,solar,way/119616836-400,-3.129,50.9251,5.0,solar,,,,pre-construction
1170,new_solar_67934,solar_67934,solar,way/92340133-400,-1.2047,52.1095,3.0,solar,,2015.0,,operating
1171,new_solar_67935,solar_67935,solar,way/402783212-275,-7.3167,54.9293,3.0,solar,,,,shelved
1172,new_solar_67936,solar_67936,solar,way/92460913-400,-2.1314,51.9514,4.0,solar,,,,shelved
1173,new_solar_67937,solar_67937,solar,way/95895489-400,-3.3172,51.7461,5.0,solar,,2016.0,,operating
1174,new_solar_67938,solar_67938,solar,GB71-275,-3.3144,51.4162,5.0,solar,,2017.0,,operating
1175,new_solar_67939,solar_67939,solar,GB66-275,-3.1698,51.6351,10.0,solar,,2015.0,,operating
1176,new_solar_67940,solar_67940,solar,way/42800878-400,-3.0794,51.6214,5.0,solar,,2016.0,,operating
1177,new_solar_67941,solar_67941,solar,way/30930911-275,-2.8953,53.4642,1.0,solar,,,,pre-construction
1178,new_solar_67942,solar_67942,solar,way/167621580-400,-2.009,52.5068,1.0,solar,,2017.0,,operating
1179,new_solar_67943,solar_67943,solar,way/884174267-400,-2.9468,51.8261,1.0,solar,,,,pre-construction
1180,new_solar_67944,solar_67944,solar,way/230134599-275,-6.7392,54.6538,4.9,solar,,2018.0,,operating
1181,new_solar_67945,solar_67945,solar,way/314338790-400,-0.6975,53.3224,3.3,solar,,2011.0,,operating
1182,new_solar_67946,solar_67946,solar,way/314338790-400,-0.6975,53.3224,10.5,solar,,2016.0,,operating
1183,new_solar_67947,solar_67947,solar,way/95895489-400,-3.1804,51.6882,2.6,solar,,2017.0,,operating
1184,new_solar_67948,solar_67948,solar,way/71118225-400,-1.6572,53.0269,4.7,solar,,2016.0,,operating
1185,new_solar_67949,solar_67949,solar,way/92331023-275,-1.2161,53.1602,5.0,solar,,2016.0,,operating
1186,new_solar_67950,solar_67950,solar,way/142841192-275,-2.018,53.9478,1.6,solar,,,,pre-construction
1187,new_solar_67951,solar_67951,solar,way/20851038-400,-0.692,50.8291,6.0,solar,,2014.0,,operating
1188,new_solar_67952,solar_67952,solar,way/376450057-400,-0.1329,52.698,5.0,solar,,2015.0,,operating
1189,new_solar_67953,solar_67953,solar,way/100009331-400,-4.0951,50.9681,2.0,solar,,2018.0,,operating
1190,new_solar_67954,solar_67954,solar,way/100009331-400,-4.0948,50.9679,3.0,solar,,,,pre-construction
1191,new_solar_67955,solar_67955,solar,way/895564309-220,-0.3991,53.0276,8.0,solar,,2016.0,,operating
1192,new_solar_67956,solar_67956,solar,relation/9572254-400,-4.7082,50.6245,2.0,solar,,,,shelved
1193,new_solar_67957,solar_67957,solar,way/92340133-400,-0.7909,51.989,1.6,solar,,,,pre-construction
1194,new_solar_67958,solar_67958,solar,way/264102298-275,0.9099,50.9351,1.0,solar,,2016.0,,operating
1195,new_solar_67959,solar_67959,solar,way/93878867-275,-2.1335,53.4491,1.2,solar,,2023.0,,operating
1196,new_solar_67960,solar_67960,solar,way/100009331-400,-4.3678,50.8026,11.8,solar,,2014.0,,operating
1197,new_solar_67961,solar_67961,solar,way/90534270-400,-1.2586,52.64,5.0,solar,,2016.0,,operating
1198,new_solar_67962,solar_67962,solar,relation/13186702-275,-3.0021,51.5606,2.4,solar,,,,pre-construction
1199,new_solar_67963,solar_67963,solar,way/90099036-400,-2.1031,50.7504,5.0,solar,,2014.0,,operating
1200,new_solar_67964,solar_67964,solar,GB37-275,-1.232,53.5126,1.0,solar,,,,pre-construction
1201,new_solar_67965,solar_67965,solar,way/90099036-400,-1.9511,50.7701,5.0,solar,,2023.0,,operating
1202,new_solar_67966,solar_67966,solar,way/89453364-400,-0.6332,51.9522,1.9,solar,,,,shelved
1203,new_solar_67967,solar_67967,solar,GB18-400,-3.2248,54.1002,2.0,solar,,,,pre-construction
1204,new_solar_67968,solar_67968,solar,way/263863442-400,-1.5272,51.79,1.0,solar,,,,pre-construction
1205,new_solar_67969,solar_67969,solar,relation/13110367-400,-5.0031,51.7033,9.9,solar,,2023.0,,operating
1206,new_solar_67970,solar_67970,solar,way/111528318-220,-2.9392,56.6539,5.0,solar,,,,construction
1207,new_solar_67971,solar_67971,solar,way/87204522-275,-1.6535,52.7742,5.0,solar,,2016.0,,operating
1208,new_solar_67972,solar_67972,solar,relation/7872518-400,0.4983,51.8562,6.0,solar,,2014.0,,operating
1209,new_solar_67973,solar_67973,solar,GB61-275,-2.157,52.211,4.0,solar,,,,pre-construction
1210,new_solar_67974,solar_67974,solar,way/227767022-275,-6.8668,54.6495,1.0,solar,,,,pre-construction
1211,new_solar_67975,solar_67975,solar,way/227767022-275,-6.6716,54.3687,1.0,solar,,,,shelved
1212,new_solar_67976,solar_67976,solar,way/92529432-275,-2.4422,53.1309,17.0,solar,,,,pre-construction
1213,new_solar_67977,solar_67977,solar,way/95279334-400,-1.921,51.688,1.4,solar,,2021.0,,operating
1214,new_solar_67978,solar_67978,solar,way/262523325-400,-2.5015,55.9886,2.0,solar,,,,shelved
1215,new_solar_67979,solar_67979,solar,way/89699558-275,-3.3907,56.0639,1.9,solar,,2019.0,,operating
1216,new_solar_67980,solar_67980,solar,way/119616836-400,-3.227,50.8645,2.0,solar,,2015.0,,operating
1217,new_solar_67981,solar_67981,solar,way/925179651-400,0.3782,51.8631,9.9,solar,,,,pre-construction
1218,new_solar_67982,solar_67982,solar,way/142185552-275,-6.246,54.6791,3.8,solar,,,,pre-construction
1219,new_solar_67983,solar_67983,solar,relation/7880111-275,-0.5448,51.1193,2.0,solar,,2011.0,,operating
1220,new_solar_67984,solar_67984,solar,relation/7879831-275,-4.0897,51.6676,1.4,solar,,2015.0,,operating
1221,new_solar_67985,solar_67985,solar,relation/9409219-400,-1.3664,50.7099,4.5,solar,,2011.0,,operating
1222,new_solar_67986,solar_67986,solar,way/111528318-220,-3.0701,56.4633,2.0,solar,,,,pre-construction
1223,new_solar_67987,solar_67987,solar,way/43472283-275,-1.3552,54.5409,5.0,solar,,2017.0,,operating
1224,new_solar_67988,solar_67988,solar,way/91003253-400,-1.014,53.1547,11.9,solar,,2015.0,,operating
1225,new_solar_67989,solar_67989,solar,way/677513264-220,-5.364,55.8083,5.0,solar,,,,pre-construction
1226,new_solar_67990,solar_67990,solar,relation/7880111-275,-0.6395,51.1859,7.0,solar,,,,pre-construction
1227,new_solar_67991,solar_67991,solar,way/186747788-275,-1.6374,54.3569,5.0,solar,,2016.0,,operating
1228,new_solar_67992,solar_67992,solar,way/92331023-275,-1.3743,53.2267,5.0,solar,,2015.0,,operating
1229,new_solar_67993,solar_67993,solar,relation/13110368-400,-1.1116,52.8033,2.6,solar,,2016.0,,operating
1230,new_solar_67994,solar_67994,solar,way/103915328-275,-2.0079,51.1788,9.0,solar,,,,construction
1231,new_solar_67995,solar_67995,solar,way/103915328-275,-2.0079,51.1788,9.0,solar,,,,construction
1232,new_solar_67996,solar_67996,solar,way/676775628-275,-4.4432,54.7873,5.0,solar,,,,shelved
1233,new_solar_67997,solar_67997,solar,way/636630368-400,-1.1375,50.7106,7.3,solar,,2015.0,,operating
1234,new_solar_67998,solar_67998,solar,way/49922626-400,-2.3227,50.6745,5.0,solar,,2017.0,,operating
1235,new_solar_67999,solar_67999,solar,way/103915328-275,-2.0196,51.1783,6.8,solar,,2013.0,,operating
